FECHA,Tipo de Cambio,Superior,Regular,Diesel,Bunker,Glp Cilindro 25Lbs.,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
09/Apr/2022,7.66874,  37.98 ,  35.09 ,  32.25 ,  23.66 ,  122.00 ,  4.88 ,,,,
10/Apr/2022,7.66874,  37.98 ,  35.09 ,  32.25 ,  23.66 ,  122.00 ,  4.88 ,,,,
11/Apr/2022,7.66512,  37.98 ,  35.09 ,  32.25 ,  23.66 ,  122.00 ,  4.88 ,,,,
12/Apr/2022,7.66356,  37.37 ,  34.23 ,  32.08 ,  22.94 ,  122.00 ,  4.88 ,,,,
13/Apr/2022,7.65901,  37.37 ,  34.23 ,  32.08 ,  22.94 ,  122.00 ,  4.88 ,,,,
14/Apr/2022,7.65901,  37.37 ,  34.23 ,  32.08 ,  22.94 ,  122.00 ,  4.88 ,,,,
15/Apr/2022,7.65901,  37.37 ,  34.23 ,  32.08 ,  22.94 ,  122.00 ,  4.88 ,,,,
16/Apr/2022,7.65901,  37.37 ,  34.23 ,  32.08 ,  22.94 ,  122.00 ,  4.88 ,,,,
17/Apr/2022,7.65901,  37.37 ,  34.23 ,  32.08 ,  22.94 ,  122.00 ,  4.88 ,,,,
18/Apr/2022,7.65849,  37.37 ,  34.23 ,  32.08 ,  22.94 ,  122.00 ,  4.88 ,,,,
19/Apr/2022,7.65599,  37.37 ,  34.23 ,  32.08 ,  22.94 ,  122.00 ,  4.88 ,,,,
20/Apr/2022,7.65576,  37.66 ,  34.65 ,  32.65 ,  22.94 ,  122.00 ,  4.88 ,,,,
21/Apr/2022,7.65446,  37.66 ,  34.65 ,  32.65 ,  22.94 ,  122.00 ,  4.88 ,,,,
22/Apr/2022,7.65309,  37.66 ,  34.65 ,  32.65 ,  22.94 ,  122.00 ,  4.88 ,,,,
23/Apr/2022,7.65309,  37.66 ,  34.65 ,  32.65 ,  22.94 ,  122.00 ,  4.88 ,,,,
24/Apr/2022,7.65309,  37.66 ,  34.65 ,  32.65 ,  22.94 ,  122.00 ,  4.88 ,,,,
25/Apr/2022,7.65090,  37.66 ,  34.65 ,  32.65 ,  22.94 ,  122.00 ,  4.88 ,,,,
26/Apr/2022,7.65144,  38.42 ,  35.38 ,  34.81 ,  23.42 ,  122.00 ,  4.88 ,,,,
27/Apr/2022,7.65353,  38.42 ,  35.38 ,  34.81 ,  23.42 ,  122.00 ,  4.88 ,,,,
28/Apr/2022,7.65775,  38.42 ,  35.38 ,  34.81 ,  23.42 ,  122.00 ,  4.88 ,,,,
29/Apr/2022,7.66517,  38.42 ,  35.38 ,  34.81 ,  23.42 ,  122.00 ,  4.88 ,,,,
30/Apr/2022,7.66517,  38.42 ,  35.38 ,  34.81 ,  23.42 ,  122.00 ,  4.88 ,,,,
01/May/2022,7.66517,  38.42 ,  35.38 ,  34.81 ,  23.42 ,  122.00 ,  4.88 ,,,,
02/May/2022,7.66517,  38.42 ,  35.38 ,  34.81 ,  23.42 ,  122.00 ,  4.88 ,,,,
03/May/2022,7.66140,  38.42 ,  35.38 ,  34.81 ,  23.42 ,  122.00 ,  4.88 ,,,,
04/May/2022,7.66582,  39.26 ,  36.16 ,  37.65 ,  23.27 ,  122.00 ,  4.88 ,,,,
05/May/2022,7.67075,  39.26 ,  36.16 ,  37.65 ,  23.27 ,  122.00 ,  4.88 ,,,,
06/May/2022,7.66795,  39.26 ,  36.16 ,  37.65 ,  23.27 ,  122.00 ,  4.88 ,,,,
07/May/2022,7.66795,  39.26 ,  36.16 ,  37.65 ,  23.27 ,  122.00 ,  4.88 ,,,,
08/May/2022,7.66795,  39.26 ,  36.16 ,  37.65 ,  23.27 ,  122.00 ,  4.88 ,,,,
09/May/2022,7.66706,  39.26 ,  36.16 ,  37.65 ,  23.27 ,  122.00 ,  4.88 ,,,,
10/May/2022,7.66326,  41.65 ,  38.55 ,  38.42 ,  23.57 ,  122.00 ,  4.88 ,,,,
11/May/2022,7.66764,  41.65 ,  38.55 ,  38.42 ,  23.57 ,  122.00 ,  4.88 ,,,,
12/May/2022,7.66945,  41.65 ,  38.55 ,  38.42 ,  23.57 ,  122.00 ,  4.88 ,,,,
13/May/2022,7.66915,  41.65 ,  38.55 ,  38.42 ,  23.57 ,  122.00 ,  4.88 ,,,,
14/May/2022,7.66915,  41.65 ,  38.55 ,  38.42 ,  23.57 ,  122.00 ,  4.88 ,,,,
15/May/2022,7.66915,  41.65 ,  38.55 ,  38.42 ,  23.57 ,  122.00 ,  4.88 ,,,,
16/May/2022,7.66475,  41.65 ,  38.55 ,  38.42 ,  23.57 ,  122.00 ,  4.88 ,,,,
17/May/2022,7.66612,  43.24 ,  40.13 ,  35.32 ,  23.27 ,  122.00 ,  4.88 ,,,,
18/May/2022,7.66642,  43.24 ,  40.13 ,  35.32 ,  23.27 ,  122.00 ,  4.88 ,,,,
19/May/2022,7.66703,  43.24 ,  40.13 ,  35.32 ,  23.27 ,  122.00 ,  4.88 ,,,,
20/May/2022,7.66692,  43.24 ,  40.13 ,  35.32 ,  23.27 ,  122.00 ,  4.88 ,,,,
21/May/2022,7.66692,  43.24 ,  40.13 ,  35.32 ,  23.27 ,  122.00 ,  4.88 ,,,,
22/May/2022,7.66692,  43.24 ,  40.13 ,  35.32 ,  23.27 ,  122.00 ,  4.88 ,,,,
23/May/2022,7.66903,  43.24 ,  40.13 ,  35.32 ,  23.27 ,  122.00 ,  4.88 ,,,,
24/May/2022,7.66774,  42.98 ,  39.87 ,  32.26 ,  24.15 ,  122.00 ,  4.88 ,,,,
25/May/2022,7.67577,  42.98 ,  39.87 ,  32.26 ,  24.15 ,  122.00 ,  4.88 ,,,,
26/May/2022,7.67318,  42.98 ,  39.87 ,  32.26 ,  24.15 ,  122.00 ,  4.88 ,,,,
27/May/2022,7.68190,  42.98 ,  39.87 ,  32.26 ,  24.15 ,  122.00 ,  4.88 ,,,,
28/May/2022,7.68190,  42.98 ,  39.87 ,  32.26 ,  24.15 ,  122.00 ,  4.88 ,,,,
29/May/2022,7.68190,  42.98 ,  39.87 ,  32.26 ,  24.15 ,  122.00 ,  4.88 ,,,,
30/May/2022,7.67765,  42.98 ,  39.87 ,  32.26 ,  24.15 ,  122.00 ,  4.88 ,,,,
31/May/2022,7.68434,  39.14 ,  37.92 ,  30.50 ,  24.52 ,  122.00 ,  4.88 ,,,,
01/Jun/2022,7.69552,  39.14 ,  37.92 ,  30.50 ,  24.52 ,  122.00 ,  4.88 ,,,,
02/Jun/2022,7.70758,  39.14 ,  37.92 ,  30.50 ,  24.52 ,  122.00 ,  4.88 ,,,,
03/Jun/2022,7.71242,  39.14 ,  37.92 ,  30.50 ,  24.52 ,  122.00 ,  4.88 ,,,,
04/Jun/2022,7.71242,  39.14 ,  37.92 ,  30.50 ,  24.52 ,  122.00 ,  4.88 ,,,,
05/Jun/2022,7.71242,  39.14 ,  37.92 ,  30.50 ,  24.52 ,  122.00 ,  4.88 ,,,,
06/Jun/2022,7.70466,  39.14 ,  37.92 ,  30.50 ,  24.52 ,  122.00 ,  4.88 ,,,,
07/Jun/2022,7.70703,  39.71 ,  38.71 ,  32.87 ,  24.52 ,  122.00 ,  4.88 ,,,,
08/Jun/2022,7.72074,  39.71 ,  38.71 ,  32.87 ,  24.52 ,  122.00 ,  4.88 ,,,,
09/Jun/2022,7.72609,  39.71 ,  38.71 ,  32.87 ,  24.52 ,  122.00 ,  4.88 ,,,,
10/Jun/2022,7.73206,  39.71 ,  38.71 ,  32.87 ,  24.52 ,  122.00 ,  4.88 ,,,,
11/Jun/2022,7.73206,  39.71 ,  38.71 ,  32.87 ,  24.52 ,  122.00 ,  4.88 ,,,,
12/Jun/2022,7.73206,  39.71 ,  38.71 ,  32.87 ,  24.52 ,  122.00 ,  4.88 ,,,,
13/Jun/2022,7.73104,  39.71 ,  38.71 ,  32.87 ,  24.52 ,  122.00 ,  4.88 ,,,,
14/Jun/2022,7.73281,  41.51 ,  40.50 ,  35.44 ,  24.37 ,  122.00 ,  4.88 ,,,,
15/Jun/2022,7.73886,  41.51 ,  40.50 ,  35.44 ,  24.37 ,  122.00 ,  4.88 ,,,,
16/Jun/2022,7.73889,  41.51 ,  40.50 ,  35.44 ,  24.37 ,  122.00 ,  4.88 ,,,,
17/Jun/2022,7.74046,  41.51 ,  40.50 ,  35.44 ,  24.37 ,  122.00 ,  4.88 ,,,,
18/Jun/2022,7.74046,  41.51 ,  40.50 ,  35.44 ,  24.37 ,  122.00 ,  4.88 ,,,,
19/Jun/2022,7.74046,  41.51 ,  40.50 ,  35.44 ,  24.37 ,  122.00 ,  4.88 ,,,,
20/Jun/2022,7.74102,  41.51 ,  40.50 ,  35.44 ,  24.37 ,  122.00 ,  4.88 ,,,,
21/Jun/2022,7.74969,  40.63 ,  39.62 ,  36.89 ,  23.77 ,  122.00 ,  4.88 ,,,,
22/Jun/2022,7.74745,  40.63 ,  39.62 ,  36.89 ,  23.77 ,  122.00 ,  4.88 ,,,,
23/Jun/2022,7.75104,  40.63 ,  39.62 ,  36.89 ,  23.77 ,  122.00 ,  4.88 ,,,,
24/Jun/2022,7.75890,  40.63 ,  39.62 ,  36.89 ,  23.77 ,  122.00 ,  4.88 ,,,,
25/Jun/2022,7.75890,  40.63 ,  39.62 ,  36.89 ,  23.77 ,  122.00 ,  4.88 ,,,,
26/Jun/2022,7.75890,  40.63 ,  39.62 ,  36.89 ,  23.77 ,  122.00 ,  4.88 ,,,,
27/Jun/2022,7.75404,  40.63 ,  39.62 ,  36.89 ,  23.77 ,  122.00 ,  4.88 ,,,,
28/Jun/2022,7.75980,  39.43 ,  38.43 ,  36.40 ,  23.52 ,  122.00 ,  4.88 ,,,,
29/Jun/2022,7.75819,  39.43 ,  38.43 ,  36.40 ,  23.52 ,  122.00 ,  4.88 ,,,,
30/Jun/2022,7.75608,  39.43 ,  38.43 ,  36.40 ,  23.52 ,  122.00 ,  4.88 ,,,,
01/Jul/2022,7.75608,  39.43 ,  38.43 ,  36.40 ,  23.52 ,  122.00 ,  4.88 ,,,,
02/Jul/2022,7.75608,  39.43 ,  38.43 ,  36.40 ,  23.52 ,  122.00 ,  4.88 ,,,,
03/Jul/2022,7.75608,  39.43 ,  38.43 ,  36.40 ,  23.52 ,  122.00 ,  4.88 ,,,,
04/Jul/2022,7.75608,  39.43 ,  38.43 ,  36.40 ,  23.52 ,  122.00 ,  4.88 ,,,,
05/Jul/2022,7.75281,  39.17 ,  38.17 ,  33.88 ,  23.09 ,  122.00 ,  4.88 ,,,,
06/Jul/2022,7.74979,  39.17 ,  38.17 ,  33.88 ,  23.09 ,  122.00 ,  4.88 ,,,,
07/Jul/2022,7.74659,  39.17 ,  38.17 ,  33.88 ,  23.09 ,  122.00 ,  4.88 ,,,,
08/Jul/2022,7.74712,  39.17 ,  38.17 ,  33.88 ,  23.09 ,  122.00 ,  4.88 ,,,,
09/Jul/2022,7.74712,  39.17 ,  38.17 ,  33.88 ,  23.09 ,  122.00 ,  4.88 ,,,,
10/Jul/2022,7.74712,  39.17 ,  38.17 ,  33.88 ,  23.09 ,  122.00 ,  4.88 ,,,,
11/Jul/2022,7.74370,  39.17 ,  38.17 ,  33.88 ,  23.09 ,  122.00 ,  4.88 ,,,,
12/Jul/2022,7.74028,  36.56 ,  35.58 ,  31.30 ,  21.74 ,  122.00 ,  4.88 ,,,,
13/Jul/2022,7.73859,  36.56 ,  35.58 ,  31.30 ,  21.74 ,  122.00 ,  4.88 ,,,,
14/Jul/2022,7.73526,  36.56 ,  35.58 ,  31.30 ,  21.74 ,  122.00 ,  4.88 ,,,,
15/Jul/2022,7.73556,  36.56 ,  35.58 ,  31.30 ,  21.74 ,  122.00 ,  4.88 ,,,,
16/Jul/2022,7.73556,  36.56 ,  35.58 ,  31.30 ,  21.74 ,  122.00 ,  4.88 ,,,,
17/Jul/2022,7.73556,  36.56 ,  35.58 ,  31.30 ,  21.74 ,  122.00 ,  4.88 ,,,,
18/Jul/2022,7.73159,  36.56 ,  35.58 ,  31.30 ,  21.74 ,  122.00 ,  4.88 ,,,,
19/Jul/2022,7.72793,  33.66 ,  32.75 ,  31.01 ,  20.15 ,  122.00 ,  4.88 ,,,,
20/Jul/2022,7.73174,  33.66 ,  32.75 ,  31.01 ,  20.15 ,  122.00 ,  4.88 ,,,,
21/Jul/2022,7.72924,  33.66 ,  32.75 ,  31.01 ,  20.15 ,  122.00 ,  4.88 ,,,,
22/Jul/2022,7.73052,  33.66 ,  32.75 ,  31.01 ,  20.15 ,  122.00 ,  4.88 ,,,,
23/Jul/2022,7.73052,  33.66 ,  32.75 ,  31.01 ,  20.15 ,  122.00 ,  4.88 ,,,,
24/Jul/2022,7.73052,  33.66 ,  32.75 ,  31.01 ,  20.15 ,  122.00 ,  4.88 ,,,,
25/Jul/2022,7.72780,  33.66 ,  32.75 ,  31.01 ,  20.15 ,  122.00 ,  4.88 ,,,,
26/Jul/2022,7.72833,  32.69 ,  31.76 ,  29.90 ,  21.20 ,  122.00 ,  4.88 ,,,,
27/Jul/2022,7.73171,  32.69 ,  31.76 ,  29.90 ,  21.20 ,  122.00 ,  4.88 ,,,,
28/Jul/2022,7.73485,  32.69 ,  31.76 ,  29.90 ,  21.20 ,  122.00 ,  4.88 ,,,,
29/Jul/2022,7.73654,  32.69 ,  31.76 ,  29.90 ,  21.20 ,  122.00 ,  4.88 ,,,,
30/Jul/2022,7.73654,  32.69 ,  31.76 ,  29.90 ,  21.20 ,  122.00 ,  4.88 ,,,,
31/Jul/2022,7.73654,  32.69 ,  31.76 ,  29.90 ,  21.20 ,  122.00 ,  4.88 ,,,,
01/Aug/2022,7.72946,  32.69 ,  31.76 ,  29.90 ,  21.20 ,  122.00 ,  4.88 ,,,,
02/Aug/2022,7.72848,  32.37 ,  31.47 ,  29.37 ,  22.05 ,  122.00 ,  4.88 ,,,,
03/Aug/2022,7.73292,  32.37 ,  31.47 ,  29.37 ,  22.05 ,  122.00 ,  4.88 ,,,,
04/Aug/2022,7.73330,  32.37 ,  31.47 ,  29.37 ,  22.05 ,  122.00 ,  4.88 ,,,,
05/Aug/2022,7.73337,  32.37 ,  31.47 ,  29.37 ,  22.05 ,  122.00 ,  4.88 ,,,,
06/Aug/2022,7.73337,  32.37 ,  31.47 ,  29.37 ,  22.05 ,  122.00 ,  4.88 ,,,,
07/Aug/2022,7.73337,  32.37 ,  31.47 ,  29.37 ,  22.05 ,  122.00 ,  4.88 ,,,,
08/Aug/2022,7.72989,  32.37 ,  31.47 ,  29.37 ,  22.05 ,  122.00 ,  4.88 ,,,,
09/Aug/2022,7.72580,  35.64 ,  34.75 ,  33.98 ,  21.35 ,  122.00 ,  4.88 ,,,,
10/Aug/2022,7.73248,  35.64 ,  34.75 ,  33.98 ,  21.35 ,  122.00 ,  4.88 ,,,,
11/Aug/2022,7.73132,  35.64 ,  34.75 ,  33.98 ,  21.35 ,  122.00 ,  4.88 ,,,,
12/Aug/2022,7.73400,  35.64 ,  34.75 ,  33.98 ,  21.35 ,  122.00 ,  4.88 ,,,,
13/Aug/2022,7.73400,  35.64 ,  34.75 ,  33.98 ,  21.35 ,  122.00 ,  4.88 ,,,,
14/Aug/2022,7.73400,  35.64 ,  34.75 ,  33.98 ,  21.35 ,  122.00 ,  4.88 ,,,,
15/Aug/2022,7.73400,  35.64 ,  34.75 ,  33.98 ,  21.35 ,  122.00 ,  4.88 ,,,,
16/Aug/2022,7.72649,  36.32 ,  35.39 ,  35.10 ,  21.13 ,  122.00 ,  4.88 ,,,,
17/Aug/2022,7.72851,  36.32 ,  35.39 ,  35.10 ,  21.13 ,  122.00 ,  4.88 ,,,,
18/Aug/2022,7.73095,  36.32 ,  35.39 ,  35.10 ,  21.13 ,  122.00 ,  4.88 ,,,,
19/Aug/2022,7.72780,  36.32 ,  35.39 ,  35.10 ,  21.13 ,  122.00 ,  4.88 ,,,,
20/Aug/2022,7.72780,  36.32 ,  35.39 ,  35.10 ,  21.13 ,  122.00 ,  4.88 ,,,,
21/Aug/2022,7.72780,  36.32 ,  35.39 ,  35.10 ,  21.13 ,  122.00 ,  4.88 ,,,,
22/Aug/2022,7.72716,  36.32 ,  35.39 ,  35.10 ,  21.13 ,  122.00 ,  4.88 ,,,,
23/Aug/2022,7.72815,  35.65 ,  34.72 ,  35.80 ,  19.88 ,  122.00 ,  4.88 ,,,,
24/Aug/2022,7.73053,  35.65 ,  34.72 ,  35.80 ,  19.88 ,  122.00 ,  4.88 ,,,,
25/Aug/2022,7.73380,  35.65 ,  34.72 ,  35.80 ,  19.88 ,  122.00 ,  4.88 ,,,,
26/Aug/2022,7.73368,  35.65 ,  34.72 ,  35.80 ,  19.88 ,  122.00 ,  4.88 ,,,,
27/Aug/2022,7.73368,  35.65 ,  34.72 ,  35.80 ,  19.88 ,  122.00 ,  4.88 ,,,,
28/Aug/2022,7.73368,  35.65 ,  34.72 ,  35.80 ,  19.88 ,  122.00 ,  4.88 ,,,,
29/Aug/2022,7.73147,  35.65 ,  34.72 ,  35.80 ,  19.88 ,  122.00 ,  4.88 ,,,,
30/Aug/2022,7.73099,  35.55 ,  34.62 ,  35.19 ,  20.06 ,  122.00 ,  4.88 ,,,,
31/Aug/2022,7.73819,  35.55 ,  34.62 ,  35.19 ,  20.06 ,  122.00 ,  4.88 ,,,,
01/Sep/2022,7.74080,  35.55 ,  34.62 ,  35.19 ,  20.06 ,  142.00 ,  5.68 ,,,,
02/Sep/2022,7.74268,  35.55 ,  34.62 ,  35.19 ,  20.06 ,  142.00 ,  5.68 ,,,,
03/Sep/2022,7.74268,  35.55 ,  34.62 ,  35.19 ,  20.06 ,  142.00 ,  5.68 ,,,,
04/Sep/2022,7.74268,  35.55 ,  34.62 ,  35.19 ,  20.06 ,  142.00 ,  5.68 ,,,,
05/Sep/2022,7.74108,  34.49 ,  33.58 ,  32.24 ,  19.45 ,  142.00 ,  5.68 ,,,,
06/Sep/2022,7.75755,  34.49 ,  33.58 ,  32.24 ,  19.45 ,  142.00 ,  5.68 ,,,,
07/Sep/2022,7.75842,  34.49 ,  33.58 ,  32.24 ,  19.45 ,  142.00 ,  5.68 ,,,,
08/Sep/2022,7.77893,  34.49 ,  33.58 ,  32.24 ,  19.45 ,  142.00 ,  5.68 ,,,,
09/Sep/2022,7.79688,  34.49 ,  33.58 ,  32.24 ,  19.45 ,  142.00 ,  5.68 ,,,,
10/Sep/2022,7.79688,  34.49 ,  33.58 ,  32.24 ,  19.45 ,  142.00 ,  5.68 ,,,,
11/Sep/2022,7.79688,  34.49 ,  33.58 ,  32.24 ,  19.45 ,  142.00 ,  5.68 ,,,,
12/Sep/2022,7.78774,  34.16 ,  33.24 ,  31.41 ,  19.45 ,  142.00 ,  5.68 ,,,,
13/Sep/2022,7.78898,  34.16 ,  33.24 ,  31.41 ,  19.45 ,  142.00 ,  5.68 ,,,,
14/Sep/2022,7.79585,  34.16 ,  33.24 ,  31.41 ,  19.45 ,  142.00 ,  5.68 ,,,,
15/Sep/2022,7.79585,  34.16 ,  33.24 ,  31.41 ,  19.45 ,  142.00 ,  5.68 ,,,,
16/Sep/2022,7.79626,  34.16 ,  33.24 ,  31.41 ,  19.45 ,  142.00 ,  5.68 ,,,,
17/Sep/2022,7.79626,  34.16 ,  33.24 ,  31.41 ,  19.45 ,  142.00 ,  5.68 ,,,,
18/Sep/2022,7.79626,  34.16 ,  33.24 ,  31.41 ,  19.45 ,  142.00 ,  5.68 ,,,,
19/Sep/2022,7.79986,  34.12 ,  33.22 ,  30.00 ,  17.57 ,  142.00 ,  5.68 ,,,,
20/Sep/2022,7.80091,  34.12 ,  33.22 ,  30.00 ,  17.57 ,  142.00 ,  5.68 ,,,,
21/Sep/2022,7.81384,  34.12 ,  33.22 ,  30.00 ,  17.57 ,  142.00 ,  5.68 ,,,,
22/Sep/2022,7.82975,  34.12 ,  33.22 ,  30.00 ,  17.57 ,  142.00 ,  5.68 ,,,,
23/Sep/2022,7.84200,  34.12 ,  33.22 ,  30.00 ,  17.57 ,  142.00 ,  5.68 ,,,,
24/Sep/2022,7.84200,  34.12 ,  33.22 ,  30.00 ,  17.57 ,  142.00 ,  5.68 ,,,,
25/Sep/2022,7.84200,  34.12 ,  33.22 ,  30.00 ,  17.57 ,  142.00 ,  5.68 ,,,,
26/Sep/2022,7.84218,  34.18 ,  33.28 ,  29.16 ,  16.92 ,  142.00 ,  5.68 ,,,,
27/Sep/2022,7.84578,  34.18 ,  33.28 ,  29.16 ,  16.92 ,  142.00 ,  5.68 ,,,,
28/Sep/2022,7.85501,  34.18 ,  33.28 ,  29.16 ,  16.92 ,  142.00 ,  5.68 ,,,,
29/Sep/2022,7.86284,  34.18 ,  33.28 ,  29.16 ,  16.92 ,  142.00 ,  5.68 ,,,,
30/Sep/2022,7.88368,  34.18 ,  33.28 ,  29.16 ,  16.92 ,  142.00 ,  5.68 ,,,,
01/Oct/2022,7.88368,  34.18 ,  33.28 ,  29.16 ,  16.92 ,  122.00 ,  4.88 ,,,,
02/Oct/2022,7.88368,  34.18 ,  33.28 ,  29.16 ,  16.92 ,  122.00 ,  4.88 ,,,,
03/Oct/2022,7.89856,  34.16 ,  33.27 ,  32.33 ,  15.92 ,  122.00 ,  4.88 ,,,,
04/Oct/2022,7.90963,  34.16 ,  33.27 ,  32.33 ,  15.92 ,  122.00 ,  4.88 ,,,,
05/Oct/2022,7.91233,  34.16 ,  33.27 ,  32.33 ,  15.92 ,  122.00 ,  4.88 ,,,,
06/Oct/2022,7.90260,  35.19 ,  34.29 ,  35.89 ,  15.92 ,  122.00 ,  4.88 ,,,,
07/Oct/2022,7.89334,  35.19 ,  34.29 ,  35.89 ,  15.92 ,  122.00 ,  4.88 ,,,,
08/Oct/2022,7.89334,  35.19 ,  34.29 ,  35.89 ,  15.92 ,  122.00 ,  4.88 ,,,,
09/Oct/2022,7.89334,  35.19 ,  34.29 ,  35.89 ,  15.92 ,  122.00 ,  4.88 ,,,,
10/Oct/2022,7.87662,  36.92 ,  35.99 ,  38.46 ,  16.22 ,  122.00 ,  4.88 ,,,,
11/Oct/2022,7.87570,  36.92 ,  35.99 ,  38.46 ,  16.22 ,  122.00 ,  4.88 ,,,,
12/Oct/2022,7.87570,  36.92 ,  35.99 ,  38.46 ,  16.22 ,  122.00 ,  4.88 ,,,,
13/Oct/2022,7.86625,  36.92 ,  35.99 ,  38.46 ,  16.22 ,  122.00 ,  4.88 ,,,,
14/Oct/2022,7.86252,  36.92 ,  35.99 ,  38.46 ,  16.22 ,  122.00 ,  4.88 ,,,,
15/Oct/2022,7.86252,  36.92 ,  35.99 ,  38.46 ,  16.22 ,  122.00 ,  4.88 ,,,,
16/Oct/2022,7.86252,  36.92 ,  35.99 ,  38.46 ,  16.22 ,  122.00 ,  4.88 ,,,,
17/Oct/2022,7.85768,  37.14 ,  36.23 ,  41.27 ,  15.37 ,  122.00 ,  4.88 ,,,,
18/Oct/2022,7.85275,  37.14 ,  36.23 ,  41.27 ,  15.37 ,  122.00 ,  4.88 ,,,,
19/Oct/2022,7.85157,  37.14 ,  36.23 ,  41.27 ,  15.37 ,  122.00 ,  4.88 ,,,,
20/Oct/2022,7.85157,  37.14 ,  36.23 ,  41.27 ,  15.37 ,  122.00 ,  4.88 ,,,,
21/Oct/2022,7.84831,  37.14 ,  36.23 ,  41.27 ,  15.37 ,  122.00 ,  4.88 ,,,,
22/Oct/2022,7.84831,  37.14 ,  36.23 ,  41.27 ,  15.37 ,  122.00 ,  4.88 ,,,,
23/Oct/2022,7.84831,  37.14 ,  36.23 ,  41.27 ,  15.37 ,  122.00 ,  4.88 ,,,,
24/Oct/2022,7.84248,  37.17 ,  36.27 ,  41.25 ,  16.07 ,  122.00 ,  4.88 ,,,,
25/Oct/2022,7.84511,  37.17 ,  36.27 ,  41.25 ,  16.07 ,  122.00 ,  4.88 ,,,,
26/Oct/2022,7.84399,  37.17 ,  36.27 ,  41.25 ,  16.07 ,  122.00 ,  4.88 ,,,,
27/Oct/2022,7.83655,  37.17 ,  36.27 ,  41.25 ,  16.07 ,  122.00 ,  4.88 ,,,,
28/Oct/2022,7.83772,  37.17 ,  36.27 ,  41.25 ,  16.07 ,  122.00 ,  4.88 ,,,,
29/Oct/2022,7.83772,  37.17 ,  36.27 ,  41.25 ,  16.07 ,  122.00 ,  4.88 ,,,,
30/Oct/2022,7.83772,  37.17 ,  36.27 ,  41.25 ,  16.07 ,  122.00 ,  4.88 ,,,,
31/Oct/2022,7.82857,  37.17 ,  36.27 ,  41.25 ,  16.37 ,  122.00 ,  4.88 ,,,,
01/Nov/2022,7.82857,  37.17 ,  36.27 ,  41.25 ,  16.37 ,  122.00 ,  4.88 ,,,,
02/Nov/2022,7.82497,  36.75 ,  35.57 ,  39.90 ,  16.37 ,  122.00 ,  4.88 ,,,,
03/Nov/2022,7.82784,  36.75 ,  35.57 ,  39.90 ,  16.37 ,  122.00 ,  4.88 ,,,,
04/Nov/2022,7.82196,  36.75 ,  35.57 ,  39.90 ,  16.37 ,  122.00 ,  4.88 ,,,,
05/Nov/2022,7.82196,  36.75 ,  35.57 ,  39.90 ,  16.37 ,  122.00 ,  4.88 ,,,,
06/Nov/2022,7.82196,  36.75 ,  35.57 ,  39.90 ,  16.37 ,  122.00 ,  4.88 ,,,,
07/Nov/2022,7.81898,  36.70 ,  35.50 ,  39.82 ,  17.37 ,  122.00 ,  4.88 ,,,,
08/Nov/2022,7.81314,  36.70 ,  35.50 ,  39.82 ,  17.37 ,  122.00 ,  4.88 ,,,,
09/Nov/2022,7.81259,  36.70 ,  35.50 ,  39.82 ,  17.37 ,  122.00 ,  4.88 ,,,,
10/Nov/2022,7.81160,  36.70 ,  35.50 ,  39.82 ,  17.37 ,  122.00 ,  4.88 ,,,,
11/Nov/2022,7.80692,  36.70 ,  35.50 ,  39.82 ,  17.37 ,  122.00 ,  4.88 ,,,,
12/Nov/2022,7.80692,  36.70 ,  35.50 ,  39.82 ,  17.37 ,  122.00 ,  4.88 ,,,,
13/Nov/2022,7.80692,  36.70 ,  35.50 ,  39.82 ,  17.37 ,  122.00 ,  4.88 ,,,,
14/Nov/2022,7.80536,  37.37 ,  35.87 ,  40.59 ,  17.87 ,  122.00 ,  4.88 ,,,,
15/Nov/2022,7.79823,  37.37 ,  35.87 ,  40.59 ,  17.87 ,  122.00 ,  4.88 ,,,,
16/Nov/2022,7.79839,  37.37 ,  35.87 ,  40.59 ,  17.87 ,  122.00 ,  4.88 ,,,,
17/Nov/2022,7.79936,  37.37 ,  35.87 ,  40.59 ,  17.87 ,  122.00 ,  4.88 ,,,,
18/Nov/2022,7.79773,  37.37 ,  35.87 ,  40.59 ,  17.87 ,  122.00 ,  4.88 ,,,,
19/Nov/2022,7.79773,  37.37 ,  35.87 ,  40.59 ,  17.87 ,  122.00 ,  4.88 ,,,,
20/Nov/2022,7.79773,  37.37 ,  35.87 ,  40.59 ,  17.87 ,  122.00 ,  4.88 ,,,,
21/Nov/2022,7.79372,  36.14 ,  34.54 ,  38.17 ,  17.27 ,  122.00 ,  4.88 ,,,,
22/Nov/2022,7.80497,  36.14 ,  34.54 ,  38.17 ,  17.27 ,  122.00 ,  4.88 ,,,,
23/Nov/2022,7.81468,  36.14 ,  34.54 ,  38.17 ,  17.27 ,  122.00 ,  4.88 ,,,,
24/Nov/2022,7.81830,  36.14 ,  34.54 ,  38.17 ,  17.27 ,  122.00 ,  4.88 ,,,,
25/Nov/2022,7.82619,  36.14 ,  34.54 ,  38.17 ,  17.27 ,  122.00 ,  4.88 ,,,,
26/Nov/2022,7.82619,  36.14 ,  34.54 ,  38.17 ,  17.27 ,  122.00 ,  4.88 ,,,,
